1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
3.599999838904657960e+07,3.599999671632876247e+07
6.000000000000001164e+05,6.000000000000001164e+05
2.621906834249809748e+00,5.310532351595068867e+00
0.000000000000000000e+00,0.000000000000000000e+00
