1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.599999838904657960e+07,3.599999671632876247e+07,3.599999498069375753e+07,3.599999318098188937e+07,3.599999131603249907e+07,3.599998938468523324e+07,3.599998738578032702e+07,3.599998569078791887e+07
6.000000000000001164e+05,6.000000000000001164e+05,6.000000000000001164e+05,6.000000000000001164e+05,6.000000000000001164e+05,6.000000000000001164e+05,6.000000000000001164e+05,6.000000000000001164e+05
2.621906834249809748e+00,5.310532351595068867e+00,8.108292897193864590e+00,1.102625641363893827e+01,1.406934389393818563e+01,1.724074875156341591e+01,2.054308232010584234e+01,2.314481100140304903e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
